org	title	url	originalScore	rescore	snippet
長島町	住まいをお探しの方	https://www.town.nagashima.lg.jp/livelihood/li0007/	28	33	住まいをお探しの方 | くらしの情報 | 長島町 ホームページ 本文へスキップします 背景色 白 黒 黄 文字サイズ 標準 拡大 サイト内検索 緊急 緊急情報はございません。 緊急 サイト内検索 緊急情報 緊急情報はございません。 ホーム くらしの情報 働く・暮らす 各種届出・求人情報 住まいをお探しの方 結婚 離婚 マイナンバーカード交付申請 無戸籍でお困りのかたへ ホーム くらしの情報 町政情報 産業・ビジネス 町の概要 働く・暮らす > 各種届出・求人情報 > 住まいをお探しの方 > 結婚 > 離婚 > マイナンバーカード交付申請 > 無戸籍でお困りのかたへ ホーム > くらしの情報 > 住まいをお探しの方 住まいをお探しの方 町営住宅 長島町では、町営住宅が空家になった段階で公募します。 入居を希望され
湧水町	くらしの情報	https://www.town.yusui.kagoshima.jp/life/1/1/index-2.html	28	33	くらしの情報 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 分類でさがす > くらしの情報 カウントダウンリンク あと14日 --> 本文 くらしの情報 新着情報 新着情報のRSS 2026年7月17日更新 令和8年度第1回インターネット公有財産売却 2026年7月13日更新 町有普通財産売却の
湧水町	1か月児健康診査	https://www.town.yusui.kagoshima.jp/soshiki/30/9050.html	28	33	1か月児健康診査 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 健康増進課 > 1か月児健康診査 本文 1か月児健康診査 印刷用ページを表示する 掲載日：2026年4月1日更新 ページID：0009050 1か月児健康診査は、出生後おおむね1か月を経過する乳児の発育や発達をみる健
湧水町	子育て支援	https://www.town.yusui.kagoshima.jp/site/yusuilife/list6-23.html	22	33	子育て支援 - ゆうすいらいふ - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ メニュー ゆうすいで暮らす 定住促進住宅・中間管理住宅 移住体験（お試し住宅） 宅地分譲地 空家バンク 空地バンク ゆうすいで暮らすの一覧を見る ゆうすいで子育て 取組み・計画 子育て支援 健診・予防接種 放課後児童クラブ 母子保健 ゆうすいで働く 企業情報 就職・求人制度について Googleカスタム検索 検索対象 すべて ページ PDF Foreign Language 文字サイズ・色合い変更 背景色 白 黒 青 文字サイズ 標準 拡大 閉じる ＜外部リンク＞ ＜外部リンク＞ フロントページ > ゆうすいらいふ > ゆうすいで子育て > 子育て支援 本文 子育て支援 2026年3月25日更新 親権・養育費・
湧水町	湧水町認定農業者育成支援強化対策事業	https://www.town.yusui.kagoshima.jp/soshiki/32/407.html	22	33	湧水町認定農業者育成支援強化対策事業 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > 組織で探す > 産業振興課 > 湧水町認定農業者育成支援強化対策事業 本文 湧水町認定農業者育成支援強化対策事業 印刷用ページを表示する 掲載日：2018年2月1日更新 ページID：0002150 認定農業者が経
さつま町	不妊・不育症相談について	https://www.satsuma-net.jp/kosodate/mokuteki/soudan/8000.html	27	32	不妊・不育症相談について／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す 相談する 不妊・不育症相談について 不妊・不育症相談について Tweet 更新日：2024年05月09日 さつま町では、不妊・不育に関する相
さつま町	地域密着型サービス事業所等の指定更新申請	https://www.satsuma-net.jp/kenko_fukushi/kaigohoken/4/3503.html	21	32	地域密着型サービス事業所等の指定更新申請／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 介護保険 事業者向け 地域密着型サービス事業所等の指定更新申
湧水町	保育園・こども園	https://www.town.yusui.kagoshima.jp/site/kodomokatei/881.html	26	32	保育園・こども園 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > こども家庭センター > 保育園・こども園 カウントダウンリンク あと14日 --> こども家庭センター 事業内容 出産・育児 手当・助成 保育園・こども園 放課後児童クラブ 子育て支援センター 湧水町子ども発達支援センターみのり 重
湧水町	妊娠・出産	https://www.town.yusui.kagoshima.jp/life/sub/1/1/4/	21	32	妊娠・出産 - 湧水町ホームページ ページの先頭です。 メニューを飛ばして本文へ スマートフォン表示 メニュー 検索 本文へ ご利用ガイド サイトマップ Foreign Language 文字サイズ・色合い変更 文字サイズ 標準 拡大 背景色変更 白 黒 青 閉じる くらしの情報 しごとの情報 観光情報 町政情報 キーワード検索 Googleカスタム検索 ページID検索 ページID検索とは カテゴリからさがす 組織でさがす 地図でさがす カレンダーでさがす フロントページ > よくある質問 > くらしの情報 > --> 妊娠・出産 本文 妊娠・出産 2026年4月1日更新 妊婦のための支援給付（国の妊婦支援給付金） 2026年4月1日更新 子どもの予防接種 2026年4月1日更新 乳幼児健康診査 2026年4月
さつま町	教育施設の入所申込（1号認定）	https://www.satsuma-net.jp/kosodate/mokuteki/azukeru/hoikuen/7904.html	31	31	教育施設の入所申込（1号認定）／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 緊急時 支援・取り組み インタビュー 目的別で探す 年齢別で探す 困ったときは 文字サイズ 背景色変更 Foreign Languages English 中文（簡体） 中文（繁体） ベトナム語 日本語 GO PC版で見る 閉じる 現在のページ ホーム 子育て応援サイト 目的別で探す あずける 保育園・認定こども園・幼稚園など 教育施設の入所申込（1号認定） 教育施設の入所申込（1号認定） Tweet 更新日：202
さつま町	【受付終了】低所得者の子育て世帯及び住民税均等割のみ課税世帯への給付金	https://www.satsuma-net.jp/kenko_fukushi/fukushi/3/8253.html	30	31	【受付終了】低所得者の子育て世帯及び住民税均等割のみ課税世帯への給付金／さつま町公式ホームページ スマートフォン版を表示 本文へ 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた メニュー 災害の備え 休日当番医 イベント 閉じる くらし・手続き 健康・福祉 子育て・学び しごと・産業 防災・安全 町のすがた ごみ出し検索 よくある質問 文字サイズ 背景色変更 Foreign Language English 中文（簡体） 中文（繁体） ベトナム語 日本語 翻訳 キーワードで探す PC版で見る 現在の位置 ホーム 健康・福祉 福祉 生活支援・給付金 【受付
